id,sex,employment,marital,income,social3
277097,1,employed,1,15008,.12334816
277098,1,employed,1,7853,.70621717
277099,1,unemployed,0,31340,.72947592
277100,1,student,0,0,.87000918
277101,1,employed,1,12629,.73726916
277102,1,unemployed,1,0,.58679712
277103,1,employed,1,12947,.52880812
277104,1,unemployed,1,24648,.26709518
277105,1,student,0,0,.8464545
277106,1,employed,1,38300,.43175769
277107,0,employed,1,50750,0
277108,0,employed,1,9291,.8070209
277109,1,student,0,0,.97060204
277110,0,retired,1,3973,0
277111,1,employed,0,15049,.41257557
277112,1,student,0,12177,.99027073
277113,1,employed,1,35659,.51330298
277114,1,employed,1,54625,.21503937
277115,1,employed,1,18489,.65745401
277116,0,retired,0,4347,.23302874
277117,1,employed,0,8728,.67724168
277118,0,employed,0,17260,.18473092
277119,1,employed,0,7619,.53682619
277120,1,employed,1,7295,.62447321
277121,0,employed,1,10492,.12394067
277122,1,retired,0,11164,0
277123,0,employed,1,46845,.8725757
277124,1,employed,1,136250,.40945926
277125,1,student,1,0,.59477186
277126,0,employed,1,63306,.18419452
277127,1,student,0,0,.31914502
277128,0,student,0,0,.37527648
277129,1,employed,1,18387,.77620256
277130,0,student,0,0,.75346476
277131,1,employed,1,5453,.16100307
277132,1,employed,1,7114,.1806813
277133,1,student,0,0,.82985944
277134,0,unemployed,1,27655,.5002923
277135,1,retired,0,3296,.23146081
277136,1,employed,1,14300,.33178505
277137,1,employed,1,12727,0
277138,1,employed,1,7692,.24299632
277139,0,retired,1,6251,.20386389
277140,1,employed,1,13933,.53339791
277141,0,employed,0,6787,.50916398
277142,1,retired,0,25604,.060716115
277143,0,employed,1,6074,0
277144,1,employed,1,13779,.62864166
277145,1,student,0,0,.90320659
277146,1,employed,1,9642,.52321124
277147,1,unemployed,1,6920,.81302088
277148,0,employed,1,14745,0
277149,1,employed,1,18046,.60710007
277150,1,employed,1,10888,.34404579
277151,1,employed,1,19262,0
277152,1,employed,1,5640,.59086698
277153,1,student,0,12805,.064399295
277154,0,employed,0,27039,.017362161
277155,1,employed,1,18412,.72604054
277156,1,employed,0,10667,0
277157,1,employed,0,6218,0
277158,1,retired,1,63375,.31384912
277159,1,student,0,9489,.9032073
277160,1,retired,0,4704,0
277161,1,employed,1,9883,.40454814
277162,1,employed,1,10311,.13967255
277163,1,employed,1,14634,.91623282
277164,1,retired,0,10157,.3289156
277165,1,student,0,0,.90022147
277166,0,retired,1,8326,0
277167,1,unemployed,1,20840,.81905526
277168,0,employed,1,18552,.34836045
277169,1,retired,1,4463,0
277170,1,unemployed,1,0,0
277171,1,employed,0,30980,.52485955
277172,1,employed,1,45097,0
277173,1,employed,1,13365,0
277174,0,student,0,0,.95962143
277175,0,retired,0,4228,.22838297
277176,0,retired,0,5646,.24461055
277177,1,employed,1,35838,.37953445
277178,0,employed,0,26679,.0080703432
277179,1,employed,0,41267,0
277180,1,employed,1,35616,.52332193
277181,1,employed,1,7690,.57835704
277182,1,employed,1,5951,0
277183,0,employed,1,70581,.65014577
277184,1,student,0,41638,.84073991
277185,0,employed,1,8191,0
277186,1,retired,0,29820,.21274535
277187,0,unemployed,1,0,.73698229
277188,1,unemployed,1,0,.97833925
277189,1,student,0,0,.49651366
277190,0,retired,0,8742,.23588237
277191,1,employed,1,19129,.88033462
277192,1,retired,0,31544,.21355899
277193,1,employed,0,6968,.94278383
277194,1,employed,1,6902,0
277195,1,unemployed,1,0,.28746015
277196,1,retired,0,10736,.35546634
277197,1,unemployed,1,0,.059802156
277198,0,unemployed,1,22583,.51619917
277199,0,retired,1,9348,0
277200,1,student,0,0,.36519083
277201,1,employed,1,7659,0
277202,1,employed,1,14454,.37755635
277203,1,employed,0,15328,.88526016
277204,1,employed,0,25943,.98088098
277205,1,employed,0,15010,.89098161
277206,0,employed,1,8379,0
277207,1,employed,1,6478,0
277208,1,employed,1,13477,0
277209,0,retired,1,5382,0
277210,0,employed,0,18604,.85102004
277211,1,student,0,6018,.94622141
277212,1,student,0,0,.87077093
277213,0,student,0,0,.90281212
277214,1,employed,1,15480,.99961573
277215,1,employed,1,62473,0
277216,1,employed,0,22995,.22351889
277217,0,unemployed,1,0,.57184887
277218,0,employed,1,10433,.58799809
277219,1,employed,1,12394,.30081359
277220,1,employed,1,9659,.87782532
277221,1,employed,1,5366,.80434453
277222,1,employed,1,6421,.56028974
277223,0,employed,0,18874,.52657443
277224,0,employed,0,13800,.2166402
277225,0,unemployed,1,0,.37495366
277226,0,retired,1,3122,.35738894
277227,0,retired,1,4059,0
277228,1,employed,1,5918,.73394239
277229,0,student,0,9561,.9050293
277230,1,employed,0,10896,.97179681
277231,1,employed,0,24009,.52118468
277232,1,employed,1,18928,0
277233,1,employed,0,8496,.79743159
277234,1,unemployed,1,13968,0
277235,0,retired,0,4175,0
277236,1,employed,1,6510,.8428393
277237,1,unemployed,1,0,.84905893
277238,1,employed,1,9709,.51544452
277239,1,employed,1,6062,.62356228
277240,1,employed,1,17210,.53604913
277241,1,unemployed,1,0,.80786705
277242,1,student,0,0,.94760793
277243,1,employed,1,11334,.80256039
277244,1,employed,1,9459,.059005756
277245,1,student,0,5610,.82540214
277246,1,employed,0,6946,.67424715
277247,1,student,0,4166,0
277248,1,employed,1,12435,.037821367
277249,0,employed,0,9222,.27041486
277250,1,employed,1,45327,.51708752
277251,1,employed,1,20560,.86192673
277252,1,unemployed,1,0,.23407847
277253,1,employed,1,7989,0
277254,1,employed,1,14212,.049839575
277255,0,retired,1,6272,.05899648
277256,1,employed,0,11683,.13282795
277257,1,employed,1,21466,0
277258,1,student,0,0,.73457766
277259,1,employed,1,5684,.39877912
277260,1,employed,1,7939,.48795989
277261,1,retired,1,5009,.25634223
277262,0,retired,1,3807,.39054954
277263,0,employed,1,6850,0
277264,0,employed,1,5935,.69226295
277265,0,employed,1,8815,.52201307
277266,1,student,0,0,0
277267,0,retired,0,13444,0
277268,1,employed,0,25927,.57779688
277269,0,employed,0,11083,.16243836
277270,0,student,0,609377,.34074357
277271,0,unemployed,0,0,.53122556
277272,1,unemployed,1,0,.60538757
277273,1,employed,1,6171,.042403322
277274,1,employed,1,33206,0
277275,1,employed,1,18086,.16850783
277276,1,employed,1,11258,0
277277,1,employed,0,8158,.47267601
277278,1,employed,1,9172,.88044411
277279,1,employed,0,9589,.74953115
277280,0,student,0,0,.89256507
277281,0,employed,1,9271,.29613027
277282,0,student,0,0,.095402971
277283,1,employed,1,14919,.7131021
277284,1,employed,0,348839,.15592393
277285,1,student,0,11194,.062148832
277286,1,employed,1,11607,.50357115
277287,1,employed,0,224133,0
277288,1,employed,1,9231,.43176711
277289,1,employed,1,7884,.60768211
277290,1,employed,1,7370,.68118894
277291,1,retired,1,10173,.07598348
277292,1,unemployed,0,8136,.82595265
277293,0,employed,0,46987,.46843347
277294,1,employed,1,20584,.5779022
277295,1,employed,1,12619,0
277296,0,student,0,0,.39516431
277297,1,employed,1,9612,.1446787
277298,1,retired,0,87046,.35429904
277299,0,retired,1,7557,0
277300,1,employed,1,13140,.34915671
277301,1,employed,1,30114,0
277302,1,employed,1,12010,.053573612
277303,0,employed,1,23972,.31842446
277304,1,employed,1,22311,.51981336
277305,0,employed,0,14805,0
277306,1,employed,1,10974,.95938969
277307,1,unemployed,1,0,0
277308,1,retired,1,42191,0
277309,1,unemployed,0,0,.91648126
277310,1,employed,1,5850,.63490635
277311,1,student,0,6550,.87664032
277312,1,employed,1,447668,.62032443
277313,1,employed,0,21350,.64339215
277314,0,employed,0,8512,.21354719
277315,0,employed,1,37481,.55621517
277316,0,unemployed,0,8910,.52487022
277317,1,employed,1,5864,.50172377
277318,1,employed,0,7945,.83131307
277319,0,employed,1,4578,0
277320,1,retired,1,8444,0
277321,0,employed,1,18944,.75287789
277322,1,student,1,0,.23422909
277323,1,unemployed,1,0,0
277324,1,retired,0,17589,.22411302
277325,0,employed,1,7989,.60145783
277326,1,employed,0,10267,.67029011
277327,1,retired,1,3441,.2254788
277328,1,employed,1,23063,.52307308
277329,1,student,0,0,.72910202
277330,0,unemployed,1,7333,.45524541
277331,1,retired,1,9036,.38843137
277332,1,employed,0,8781,.33627191
277333,0,retired,0,17320,.28890711
277334,1,employed,1,22647,.56181484
277335,1,employed,1,7977,.59196979
277336,0,unemployed,1,0,.73910946
277337,1,retired,1,2400,.39585271
277338,0,employed,1,70914,0
277339,1,unemployed,1,0,.60102248
277340,1,unemployed,1,14016,.75496215
277341,0,retired,0,7033,0
277342,0,unemployed,1,0,.61165267
277343,1,employed,1,15929,0
277344,1,employed,0,37516,.51002026
277345,1,employed,0,9326,0
277346,0,unemployed,1,0,0
277347,1,employed,1,48996,.72321945
277348,1,retired,0,5816,0
277349,1,employed,1,20150,.5452171
277350,1,unemployed,1,8891,.60608041
277351,0,unemployed,1,0,.60834199
277352,1,employed,1,9175,.73619479
277353,1,employed,0,10457,.093931995
277354,0,unemployed,1,5404,.59026194
277355,1,employed,1,5718,0
277356,0,student,0,10170,.73239225
277357,0,employed,1,6831,.62075269
277358,1,employed,1,62341,0
277359,1,employed,1,20675,0
277360,1,employed,1,10673,.11338609
277361,0,employed,1,63268,0
277362,1,student,0,18615,.56695676
277363,1,student,0,4680,.91390193
277364,0,employed,1,7626,.1023278
277365,1,student,0,0,.20293683
277366,1,employed,1,65769,0
277367,1,retired,1,1262,.34897608
277368,1,employed,1,14103,.70054823
277369,0,employed,0,18679,0
277370,1,employed,0,7292,.50016409
277371,1,retired,0,5794,0
277372,1,retired,0,13995,.31759289
277373,0,employed,1,7816,.69219148
277374,1,retired,0,7609,.090160534
277375,0,retired,1,2788,.10018104
277376,0,retired,0,23191,0
277377,1,employed,0,9589,.58896315
277378,1,employed,1,21128,.0053222384
277379,1,employed,1,1000000,.12659021
277380,1,employed,0,9421,.57142174
277381,0,employed,1,5349,0
277382,1,employed,1,14265,0
277383,0,employed,1,16414,.19384053
277384,1,unemployed,1,6344,.75961238
277385,1,unemployed,0,7776,0
277386,0,employed,1,18480,.21776067
277387,1,employed,0,15726,.90484369
277388,1,retired,0,12362,.21599576
277389,1,employed,1,6273,0
277390,0,employed,1,16871,.90439284
277391,0,employed,1,11342,.81271899
277392,0,employed,1,11013,.39897704
277393,1,employed,1,62775,.85280007
277394,1,employed,1,8869,.7801224
277395,1,employed,1,57217,.19213079
277396,1,employed,0,6141,.57603687
277397,1,employed,1,13868,.13465779
277398,0,employed,1,72413,.15026791
277399,1,employed,0,10953,.82046533
277400,1,employed,1,17872,.68464851
277401,0,student,0,0,.091550402
277402,1,employed,1,41345,.59232914
277403,0,employed,0,8519,.76825589
277404,1,retired,1,6980,0
277405,0,employed,0,15045,.58689278
277406,1,employed,0,5618,.80212235
277407,0,employed,1,22423,.32749721
277408,0,student,0,27598,.58595419
277409,1,student,0,3593,.040237892
277410,1,employed,0,19670,.78559023
277411,1,student,0,0,.84751254
277412,1,employed,1,14581,.4182398
277413,0,employed,1,19684,.39487121
277414,1,employed,1,10608,.012063593
277415,1,employed,1,11191,0
277416,0,employed,1,11828,.68980885
277417,1,retired,1,25458,.23914461
277418,1,employed,0,9838,.93734652
277419,1,employed,1,6139,.16708802
277420,0,employed,1,29672,.51275599
277421,1,retired,0,10172,.10896599
277422,1,student,0,7806,.82419693
277423,1,employed,0,12450,0
277424,1,employed,1,31507,.07465066
277425,1,employed,0,14610,0
277426,1,unemployed,0,11586,.26586387
277427,1,student,0,0,.96958411
277428,0,unemployed,1,0,.70450979
277429,1,employed,0,6397,.28420767
277430,1,employed,1,6084,0
277431,1,employed,1,25527,.60996264
277432,1,employed,1,12578,.35310704
277433,0,employed,1,6465,.19006054
277434,1,retired,0,9672,0
277435,1,employed,1,64814,.018953439
277436,1,student,0,4061,.73235506
277437,0,employed,1,7082,0
277438,0,unemployed,1,12163,.61805028
277439,1,employed,1,15131,.010152685
277440,1,retired,1,3725,.041968983
277441,1,employed,0,19905,0
277442,0,unemployed,1,0,0
277443,0,employed,1,12808,0
277444,1,employed,1,14506,.53922319
277445,1,unemployed,1,12366,0
277446,0,employed,1,15641,.32984012
277447,1,employed,0,8066,.63686812
277448,1,employed,1,22283,.010308486
277449,1,employed,0,88146,.14828271
277450,1,employed,0,23554,.7062692
277451,1,employed,1,9957,.67585558
277452,1,employed,1,7019,.55753374
277453,0,retired,0,13430,0
277454,0,retired,0,7677,.24904105
277455,1,employed,1,15131,.77993584
277456,1,student,0,9344,.97906393
277457,1,employed,0,10185,.59907442
277458,1,employed,1,9517,.92199129
277459,1,employed,0,43270,.3364898
277460,1,employed,1,20461,.51748651
277461,0,unemployed,1,0,.75134432
277462,0,retired,0,5542,.22786617
277463,1,employed,0,11802,.034232348
277464,1,employed,1,29345,.73956436
277465,1,employed,1,7190,0
277466,0,employed,1,14756,.094795071
277467,1,employed,1,43309,0
277468,1,employed,1,20901,0
277469,1,employed,0,128984,.017027015
277470,1,student,0,10049,0
277471,1,student,0,0,.89644605
277472,1,student,0,5294,.33155668
277473,1,employed,0,7525,.66504198
277474,0,student,1,0,.89163125
277475,0,employed,1,31657,0
277476,0,employed,0,6886,.62123507
277477,1,employed,1,8885,.56655222
277478,0,retired,0,9442,.034541599
277479,1,employed,1,21507,.79174697
277480,1,employed,1,24109,.52674407
277481,1,retired,1,3757,0
277482,1,employed,1,10176,.5337308
277483,0,employed,1,9155,.67981344
277484,1,employed,1,6472,.86665606
277485,1,employed,1,15786,0
277486,0,employed,1,10346,.009432341
277487,1,employed,1,29966,.7759304
277488,0,employed,0,36584,0
277489,1,student,0,8877,.21863824
277490,1,employed,1,15849,.58126515
277491,0,employed,0,268800,.61791503
277492,0,employed,0,86645,.96397239
277493,1,student,0,60008,.71126163
277494,1,employed,1,41169,.54179657
277495,1,student,0,0,.41316026
277496,1,employed,1,19662,.6853134
277497,1,student,0,0,.79008299
277498,0,student,0,0,.94010776
277499,0,unemployed,1,18105,.72252494
277500,0,student,0,0,.89792991
277501,1,student,0,0,.3715106
277502,1,employed,1,11567,.10098819
277503,1,employed,1,7223,.0019905332
277504,0,unemployed,0,11290,.47613505
277505,0,student,0,0,.38445491
277506,1,employed,1,6842,0
277507,0,employed,0,9966,.44991198
277508,0,employed,1,40302,.60329062
277509,1,employed,1,13843,0
277510,0,retired,1,5566,0
277511,1,retired,1,4765,.28397346
277512,1,student,0,0,.91194808
277513,0,unemployed,1,0,0
277514,1,employed,1,24728,.071657307
277515,1,retired,1,4502,.21601219
277516,1,student,0,11382,.32390094
277517,1,employed,1,13594,.55737227
277518,1,employed,1,7172,.7395426
277519,0,employed,1,8923,.5291028
277520,1,employed,1,126631,.63379335
277521,1,employed,1,11511,.51279598
277522,0,employed,1,11270,0
277523,1,employed,0,40898,.18500623
277524,1,employed,1,7743,.92114699
277525,1,employed,1,15741,.82332683
277526,1,employed,0,63933,.58577204
277527,0,student,0,0,0
277528,1,employed,1,8671,.5655694
277529,1,employed,1,15394,0
277530,0,student,0,4060,.94777852
277531,1,retired,0,6135,0
277532,1,unemployed,1,0,0
277533,1,retired,0,4768,.24352618
277534,0,employed,0,31089,.59987742
277535,1,student,0,0,.80810332
277536,1,student,0,0,.89601862
277537,0,unemployed,1,0,0
277538,0,employed,1,8875,.19784375
277539,1,employed,1,324404,0
277540,1,retired,0,13729,.0042656837
277541,0,employed,1,13871,.79863858
277542,1,employed,1,8800,.54082358
277543,1,employed,1,40514,0
277544,0,retired,1,10165,.14594868
277545,1,unemployed,0,0,.45871422
277546,1,student,0,0,.12102948
277547,1,employed,0,9021,.066763356
277548,1,student,0,0,.035719521
277549,1,employed,1,23256,.89801061
277550,1,employed,1,11172,.75564671
277551,1,student,0,0,.76760453
277552,0,student,0,26247,.97564721
277553,1,employed,0,12513,.8357538
277554,1,retired,1,5033,.29214627
277555,1,retired,1,19350,0
277556,1,student,0,0,.90854245
277557,1,employed,0,6733,.66637987
277558,0,employed,1,4997,0
277559,0,employed,1,23544,.51529008
277560,1,student,0,0,.13675322
277561,1,student,0,0,.99625349
277562,1,employed,0,10686,0
277563,0,employed,1,12269,.76240599
277564,1,retired,0,8465,.083144829
277565,1,employed,1,15379,.67624199
277566,1,employed,1,14077,.28031486
277567,1,employed,0,24736,.73669755
277568,1,employed,1,14529,0
277569,1,employed,1,5839,.66922987
277570,1,retired,1,4518,0
277571,0,retired,1,6264,0
277572,1,employed,0,13566,.54204887
277573,1,employed,1,7578,0
277574,0,unemployed,0,16470,.75822532
277575,1,student,0,1676,.86011976
277576,1,employed,1,16838,.54828405
277577,0,student,0,0,.88607192
277578,0,retired,1,6518,.29603729
277579,1,employed,0,11930,0
277580,1,employed,1,19152,0
277581,0,employed,0,36031,.962111
277582,0,employed,1,9208,.77653402
277583,1,unemployed,1,13895,0
277584,1,employed,1,5397,.90939128
277585,0,student,0,13075,0
277586,0,retired,0,2972,0
277587,1,employed,0,10852,0
277588,0,employed,1,16376,.58230114
277589,1,employed,0,8727,.59184825
277590,0,employed,1,20619,.56664568
277591,1,employed,1,14294,.81167156
277592,1,employed,1,22350,0
277593,0,unemployed,1,19685,.52538896
277594,1,employed,1,23458,.30867717
277595,0,employed,1,6823,0
277596,0,student,1,0,.43199423
277597,0,employed,1,10838,.38892904
277598,1,student,1,14449,.91880101
277599,1,employed,1,27339,.99930388
277600,1,employed,1,92333,.087061256
277601,1,retired,1,13506,.042154565
277602,1,retired,1,11949,.20975924
277603,1,employed,1,7516,.68440366
277604,1,student,0,0,.99682617
277605,1,employed,1,7119,.35381564
277606,1,employed,1,11351,0
277607,1,employed,0,38244,.27245438
277608,1,employed,1,13624,.15494365
277609,1,employed,0,113494,.70915741
277610,1,employed,0,29380,.066074073
277611,1,retired,0,20190,0
277612,1,student,1,3659,.82267034
277613,1,employed,1,8979,.99612302
277614,1,employed,0,9181,.59438968
277615,1,employed,1,17193,.58208704
277616,1,unemployed,1,0,0
277617,1,employed,1,11958,.93540514
277618,0,employed,1,10496,.51819742
277619,0,unemployed,1,0,.67190802
277620,1,employed,1,10461,0
277621,1,employed,1,658495,.58850062
277622,1,employed,1,10943,.56360221
277623,1,employed,1,11348,0
277624,1,employed,0,14914,.68912244
277625,1,student,0,0,.91124904
277626,0,student,0,10460,.7533223
277627,1,student,0,3471,.9071545
277628,0,student,0,6358,.99846643
277629,0,unemployed,1,0,0
277630,0,employed,0,10632,0
277631,1,unemployed,1,17110,.71327269
277632,0,employed,1,21672,0
277633,1,employed,1,8677,.9125821
277634,1,employed,0,13353,.08893276
277635,1,employed,1,30376,.26519585
277636,1,student,0,15467,.91161108
277637,0,employed,0,19353,.43722701
277638,0,retired,1,3524,0
277639,1,employed,1,13688,.30370149
277640,1,employed,1,15256,.70207179
