id,own,competing1,competing2,borrowertype,accepted,default,profit
171613,,.40000001,.23427464,2,0,0,
171614,,0,.22,0,0,0,
171615,.088,.22351426,.015091643,0,0,0,
171616,.061,.04419677,.096504591,0,0,0,
171617,.116,.15607089,,3,1,0,1160
171618,,.24625105,,0,0,0,
171619,,.33000001,.51480323,2,0,0,
171620,,1,.45983389,0,0,0,
171621,,1,,0,0,0,
171622,,.134,.16043772,2,0,0,
171623,,1,,0,0,0,
171624,,.22594647,,0,0,0,
171625,,.60498703,.22,3,0,0,
171626,,.333,.05686795,2,0,0,
171627,,.22351426,.26281661,0,0,0,
171628,.114,.25,.1260923,1,1,0,1140
171629,,.27214816,,0,0,0,
171630,.11,.12,,0,1,0,1100
171631,.104,.016285624,.55084956,0,0,0,
171632,,.40000001,.1873035,0,0,0,
171633,.082,.024951346,.38477916,0,0,0,
171634,,.19302052,,3,0,1,
171635,.117,.40000001,.18568893,3,1,0,1170
171636,.046,.093306854,,0,1,0,460
171637,,1,,0,0,0,
171638,.08,.33199999,.4344396,0,1,0,800
171639,.119,.039757378,,0,0,0,
171640,.106,.08737947,.51844275,3,1,0,1060
171641,,.28214818,.33257252,0,0,0,
171642,,.085473835,.2525683,1,0,0,
171643,,.249,.17505686,0,0,1,
171644,,.22032593,.19920456,0,0,0,
171645,,.25999999,.1441891,0,0,0,
171646,.117,.40000001,.13125411,0,1,0,1170
171647,,0,,1,0,0,
171648,.063,.083306856,,0,1,0,630
171649,,.40000001,.13983904,0,0,0,
171650,,.28214818,,1,0,1,
171651,,.12543786,.15025447,0,0,0,
171652,,.65331191,.27824953,0,0,0,
171653,,.12333779,.22,0,0,0,
171654,,.22351426,.25401047,0,0,0,
171655,,.40000001,.20889917,0,0,0,
171656,,.40000001,.20364051,0,0,0,
171657,.063,.495,.48650706,3,1,0,630
171658,,.088595629,.2632013,0,0,0,
171659,.117,.27214816,.31031749,0,1,1,-10000
171660,,.40000001,.43585876,2,0,0,
171661,.045,.077040941,.30481043,0,1,0,450
171662,,.25764754,.10356572,1,0,0,
171663,,.63063335,.19747901,3,0,0,
171664,.121,.14,.11,0,0,0,
171665,.056,.2246542,.13718861,1,1,0,560
171666,.097,.15908191,.080079205,1,0,0,
171667,.122,0,.043683387,0,0,0,
171668,,.3925522,.10791507,0,0,1,
171669,,,,3,0,0,
171670,,.2950882,.42221692,0,0,0,
171671,.105,.442,,0,1,0,1050
171672,,.19302052,.18000001,0,0,1,
171673,,.1490819,.3388809,0,0,0,
171674,.104,.02,.20199451,0,0,0,
171675,.058,.18302053,.50144511,0,1,0,580
171676,,.15972759,.059999999,0,0,0,
171677,,.28,.42294538,1,0,0,
171678,,.56047904,.44287726,2,0,1,
171679,,.080094926,.095270127,0,0,0,
171680,.102,.022977015,,3,0,0,
171681,.11,.12109555,.07,0,0,0,
171682,.113,,.42230761,3,1,1,-10000
171683,,,.15132922,0,0,1,
171684,,0,.040733419,0,0,0,
171685,,1,,1,0,1,
171686,,,.35794985,0,0,0,
171687,,.40000001,,3,0,0,
171688,.081,.20999999,.053981137,0,0,0,
171689,,.13333778,.095270127,2,0,0,
171690,,,.38906285,3,0,0,
171691,.083,.032997251,.02,0,0,0,
171692,,.46366227,,1,0,0,
171693,,.17,.22,1,0,0,
171694,,,.13718861,2,0,0,
171695,,.58999997,.10631704,0,0,1,
171696,,.30797449,.48674566,0,0,0,
171697,,.41600001,.28585631,3,0,0,
171698,,.88999999,,0,0,1,
171699,,.142,.28932339,0,0,0,
171700,,.15000001,,0,0,0,
171701,,.18302053,.21237832,0,0,0,
171702,.108,.153,.20999999,0,1,0,1080
171703,.115,.10898814,.20999999,1,0,0,
171704,,.138,.30029649,0,0,0,
171705,,.17833756,.1171797,0,0,1,
171706,,.22403423,.80675668,3,0,0,
171707,.089,.030360183,.059999999,3,0,0,
171708,,.412,,0,0,0,
171709,.105,.35371932,.38593596,2,1,1,-10000
171710,,.24977657,.8827365,0,0,0,
171711,,.38091454,,0,0,1,
171712,,.22403423,.19874296,0,0,0,
171713,,.34999999,.26335949,0,0,0,
171714,,.43900001,.33075798,3,0,0,
171715,,.38030642,.40606663,1,0,0,
171716,,.23999999,.22209756,0,0,0,
171717,.113,.13744308,.059999999,3,0,0,
171718,.113,.066430829,.11801766,0,0,0,
171719,,.287,.9564445,3,0,0,
171720,,.40700001,,1,0,0,
171721,,.31999999,,0,0,0,
171722,,.38,,0,0,0,
171723,,,.26865885,0,0,1,
171724,,.29724246,,0,0,0,
171725,,.13402596,,0,0,0,
171726,.126,.15899999,.1,2,0,1,
171727,,.40255219,.63308328,0,0,0,
171728,,.29375353,.372825,0,0,0,
171729,.121,.35369417,.49999994,3,1,0,1210
171730,,,.17968345,0,0,0,
171731,,.12,,0,0,0,
171732,,.44999999,.40606663,0,0,0,
171733,.125,.29405898,.20415683,0,1,0,1250
171734,,.23,.18775506,0,0,0,
171735,.113,.011074907,.23037477,1,0,0,
171736,,.30199999,,2,0,0,
171737,.118,.051923238,.089341715,0,0,0,
171738,,.27214816,.20999999,0,0,1,
171739,.105,.077909626,.071592137,0,0,0,
171740,.121,.31600001,.14254634,0,1,0,1210
171741,,.38091454,.1836047,0,0,1,
171742,.084,.079999998,.20685105,1,0,0,
171743,.105,.028456938,,0,0,0,
171744,,.23890863,.98915678,0,0,0,
171745,,.40000001,.088192269,0,0,1,
171746,,.26899999,.15501194,0,0,1,
171747,,.84401345,.8400836,0,0,0,
171748,,.32082602,,0,0,0,
171749,.087,.19673127,,1,1,0,870
171750,.118,.34,.15710126,1,1,0,1180
171751,,.045000002,.33889183,0,0,0,
171752,,.066434652,.11633047,1,0,0,
171753,.128,.15908191,,2,1,0,1280
171754,,.107,,2,0,0,
171755,,.40000001,.47480494,0,0,0,
171756,,.074253336,.32192171,1,0,0,
171757,,.2,.21924926,0,0,0,
171758,,1,,0,0,1,
171759,,.06180739,.13718861,0,0,0,
171760,,.1490819,.16689223,1,0,0,
171761,,.40000001,.11310307,0,0,1,
171762,.126,.23403424,.1171797,0,0,0,
171763,.091,.02,,0,0,0,
171764,.092,.045202143,.062737852,0,0,0,
171765,,,.31673545,1,0,1,
171766,,.30000001,.40606663,0,0,0,
171767,,.23403424,,0,0,1,
171768,.051,.02,,0,0,0,
171769,,.44999999,.28788686,3,0,0,
171770,,.217888,.28963745,0,0,0,
171771,.124,.2040911,.17284118,3,1,0,1240
171772,,.40000001,.18255362,0,0,0,
171773,,.38091454,.48422715,0,0,0,
171774,.103,.15908191,.45525822,0,1,0,1030
171775,,1,,0,0,0,
171776,,.1490819,,0,0,0,
171777,.086,.081204958,.02,0,0,0,
171778,,1,.063488908,0,0,1,
171779,.114,.064020462,.23787165,0,0,0,
171780,,.27593052,,0,0,0,
171781,,.30000001,.079999998,2,0,0,
171782,,.22403423,,0,0,0,
171783,,.030840194,.068849057,0,0,0,
171784,,.40000001,.23369993,0,0,0,
171785,,.1490819,,0,0,0,
171786,.122,.25,.20435366,0,1,0,1220
171787,,.31430137,,0,0,0,
171788,.104,.093306854,.02,0,0,0,
171789,,.054514129,.14367478,1,0,0,
171790,,.23999999,.21449009,3,0,0,
171791,,.12516591,.90122211,0,0,0,
171792,,.19302052,.3389205,1,0,0,
171793,,.40000001,.5179764,2,0,0,
171794,.079,1.3084400e-12,.014836915,3,0,0,
171795,.085,.13333778,.01754342,1,0,0,
171796,,,,0,0,1,
171797,,,.15459225,0,0,1,
171798,,.25999999,,0,0,0,
171799,,.28709364,.23900779,1,0,1,
171800,,.15892389,.37301865,0,0,1,
171801,,.55699998,.47583786,0,0,0,
171802,,.15183951,.53348994,0,0,0,
171803,,,.53771269,0,0,0,
171804,.118,.40000001,.4858717,0,1,0,1180
171805,.122,.0020000001,,0,0,0,
171806,,.33847073,.20337315,3,0,0,
171807,,.30594185,.32596087,0,0,0,
171808,,.21329167,.28520447,0,0,0,
171809,,.3925522,.50956804,1,0,0,
171810,.121,.020088818,,0,0,0,
171811,,.40000001,.83367723,0,0,0,
171812,,.2,.33890197,1,0,0,
171813,,.89999998,,0,0,1,
171814,,.081849433,,1,0,0,
171815,.125,.14300001,,0,1,0,1250
171816,.121,.39237225,.66415757,0,1,1,-10000
171817,.097,.21351427,.044517089,2,0,0,
171818,,.67428702,,0,0,0,
171819,,.41999999,.18255362,3,0,0,
171820,,.33313555,.1811872,0,0,0,
171821,,1,.23778626,0,0,0,
171822,,.28214818,.1900856,3,0,0,
171823,,.22403423,.91417968,0,0,1,
171824,,.02,.024716659,0,0,0,
171825,.068,.13333778,.42230761,0,1,0,680
171826,,.80699998,,0,0,1,
171827,.085,.15000001,.20284951,0,1,0,850
171828,,.15000001,.12683918,3,0,0,
171829,,,.12552762,1,0,0,
171830,.104,.2,.1171797,0,1,0,1040
171831,.096,.056072891,.20987648,0,0,0,
171832,,.1490819,,1,0,0,
171833,,.29029593,.40606663,3,0,0,
171834,.095,.30000001,.059999999,0,0,0,
171835,,.063849315,,0,0,0,
171836,,.36500296,.41208151,0,0,0,
171837,.125,.18302053,.16559145,2,1,0,1250
171838,,.37,,0,0,0,
171839,,.31506613,,0,0,1,
171840,,,,0,0,1,
171841,.101,.062032565,.044756893,2,0,0,
171842,.122,.42769068,.2590782,0,1,1,-10000
171843,,.28098184,,0,0,0,
171844,,,,3,0,1,
171845,.083,5.8457899e-06,.017668443,0,0,0,
171846,,.099468634,.27784681,0,0,0,
171847,.09,.22403423,,0,1,0,900
171848,,.25999999,.22,3,0,0,
171849,,.0076683089,.055130664,3,0,0,
171850,,.73424673,.41713169,0,0,0,
171851,,.24470909,.16274512,0,0,0,
171852,.05,.050000001,.07,2,0,0,
171853,,.34099999,.20842913,0,0,0,
171854,,.426,.31475511,1,0,1,
171855,,.19302052,.2307175,0,0,0,
171856,,.71499997,,0,0,1,
171857,,.027275637,,3,0,0,
171858,,.22351426,,1,0,0,
171859,.041,.02,.039999999,0,0,0,
171860,,.075000003,.1171797,0,0,0,
171861,,.10974035,,0,0,0,
171862,,.40000001,,0,0,1,
171863,,.34,.13431045,0,0,0,
171864,.123,.28659067,,1,1,0,1230
171865,,.22,,0,0,0,
171866,,.21351427,.2601482,0,0,0,
171867,,.43799999,,0,0,0,
171868,,.31700903,.11424875,1,0,0,
171869,,.40000001,.63308328,0,0,1,
171870,,.14301644,.20304851,0,0,1,
171871,,.61109728,.22,0,0,1,
171872,,.40000001,.11,0,0,0,
171873,.044,.083306856,,0,1,0,440
171874,,.37,.15563869,0,0,1,
171875,,.40000001,.29615986,0,0,0,
171876,,.40000001,,2,0,0,
171877,,.11058842,.056913625,1,0,0,
171878,.068,.02,.04405291,2,0,0,
171879,.111,.093273535,.11,1,0,0,
171880,.097,.083306856,.27727276,1,0,0,
171881,,.38999999,,2,0,0,
171882,.104,.075000003,.33639807,0,0,0,
171883,.114,.045597833,.48215199,0,0,0,
171884,.093,.001150114,.062737852,0,0,0,
171885,,.39111087,.10106259,0,0,1,
171886,.053,,.29025516,0,1,1,-10000
171887,.127,.033520322,,0,0,0,
171888,,.30700001,.30402449,1,0,0,
171889,,.46805367,.71292531,0,0,0,
171890,,.31,,1,0,0,
171891,,.0099999998,,0,0,0,
171892,,.40000001,.10199142,0,0,0,
171893,.104,.0045768931,.20152651,0,0,0,
171894,.103,.83170688,,0,1,0,1030
171895,,.40000001,.19101235,0,0,0,
171896,,.31999999,,1,0,0,
171897,,.34,.41538456,0,0,0,
171898,,.041695699,.07,0,0,0,
171899,.121,.10739213,.72798592,0,0,1,
171900,,.86000001,.4822135,2,0,1,
171901,.119,.39279458,.29341146,0,1,0,1190
171902,,.23,.1973832,0,0,0,
171903,,.32641283,.20897293,0,0,0,
171904,,.29072881,.26865885,0,0,0,
171905,.122,.14867076,.094316468,3,0,0,
171906,,.3020457,.90122211,1,0,0,
171907,.056,6.6074931e-06,,0,0,0,
171908,,.045911815,.31032315,0,0,0,
171909,.055,.21004418,.121981,1,1,0,550
171910,,.28096804,,0,0,0,
171911,,.16701581,.20999999,0,0,0,
171912,,.22752662,.07,0,0,0,
171913,.064,.81435889,.295802,0,1,0,640
171914,,,,1,0,0,
171915,.124,.18302053,.20999999,0,1,0,1240
171916,,.40000001,.48370269,0,0,1,
171917,,.21351427,.42230761,0,0,1,
171918,,.6362527,,1,0,0,
171919,,.19302052,,0,0,0,
171920,,.19979653,.33257252,0,0,1,
171921,,.2,.04719824,0,0,0,
171922,,.253622,,0,0,0,
171923,,.147348,.17,0,0,0,
171924,,.15908191,.13718861,0,0,1,
171925,,0,.24187067,0,0,0,
171926,,.082975678,.095270127,0,0,1,
171927,.052,.048,.13813731,0,0,0,
171928,,.23,.11240321,0,0,0,
171929,.08,.29148635,.29403588,0,1,0,800
171930,.103,.024774918,.054690808,1,0,0,
171931,,.28214818,.45896548,0,0,0,
171932,,.18302053,.51706713,0,0,0,
171933,,.23782815,.1260923,0,0,0,
171934,,.40000001,,0,0,0,
171935,,1,.36622134,3,0,0,
171936,.116,.15000001,,2,1,0,1160
171937,,,.7453326,1,0,1,
171938,,.7692526,.1260923,0,0,0,
171939,,.63099998,.42230761,0,0,0,
171940,,.15908191,.69197595,0,0,1,
171941,,.18302053,.2,0,0,0,
171942,.12,.21648169,.59058696,0,1,0,1200
171943,,.19681391,,0,0,0,
171944,,.2272213,.85463512,0,0,0,
171945,,.02,,1,0,0,
171946,.116,.33000001,.19385968,0,1,0,1160
171947,,.40000001,.084989525,0,0,0,
171948,,.40000001,,0,0,0,
171949,,.43000001,.42982087,0,0,0,
171950,,.15908191,.23787165,3,0,0,
171951,.119,,.31470481,3,1,0,1190
171952,,.32493699,,2,0,0,
171953,,.213,.19920456,0,0,1,
171954,,.31998488,.22,2,0,0,
171955,,.19302052,.072151303,2,0,0,
171956,,,.75490987,0,0,0,
171957,.08,.060116705,.042369831,0,0,0,
171958,,,.11379094,3,0,1,
171959,,.2,.095270127,0,0,0,
171960,,.075015858,.42230761,0,0,0,
171961,.1,.10330204,,3,1,0,1000
171962,,.27214816,.22090897,0,0,0,
171963,,.19302052,.42314044,0,0,0,
171964,.116,.034579162,,0,0,1,
171965,,.27214816,.26749936,2,0,0,
171966,,.34400001,,0,0,0,
171967,.109,.40000001,,0,1,0,1090
171968,.054,.093306854,,0,1,0,540
171969,,.54299998,.18533739,0,0,1,
171970,,.40255219,.29735094,2,0,0,
171971,,.30935949,,0,0,0,
171972,,.25207415,,0,0,0,
171973,,.031459201,.15632655,0,0,0,
171974,,.033,,0,0,0,
171975,.124,.18302053,.31294823,0,1,0,1240
171976,,.34,,0,0,1,
171977,,.31811294,.29741839,0,0,1,
171978,,.082393683,,0,0,1,
171979,.058,.2,.22727315,0,1,0,580
171980,,.40255219,.90122211,0,0,1,
171981,.086,.40000001,.28971997,0,1,1,-10000
171982,,.45500001,.42230761,0,0,1,
171983,.108,.075000003,.063927665,0,0,0,
171984,,.22,.21393859,0,0,0,
171985,.097,.029199222,.02,0,0,0,
171986,.113,.38091454,,0,1,0,1130
171987,,.075000003,.2699568,1,0,0,
171988,.098,.044263341,.059999999,0,0,0,
171989,,.58499998,.5064379,1,0,0,
171990,,.4814088,,0,0,0,
171991,,.40000001,.18775506,0,0,0,
171992,,.15908191,.095270127,2,0,0,
171993,,.80615634,.30294889,0,0,0,
171994,,.23403424,.42230761,0,0,0,
171995,,,.53231049,0,0,1,
171996,,.40599999,,3,0,0,
171997,.12,.057,,0,0,0,
171998,,.38091454,.68783772,1,0,0,
171999,.124,.87015605,.33257252,0,1,0,1240
172000,,.27214816,.082440622,0,0,1,
172001,,.34999999,,0,0,0,
172002,,.25,,0,0,0,
172003,.128,.34432897,.31651387,0,1,0,1280
172004,,.40000001,.26584283,0,0,1,
172005,,.3925522,,0,0,0,
172006,,.38699999,.22,3,0,0,
172007,.12,.51775908,.27084661,0,1,0,1200
172008,,.10746743,.23969178,0,0,1,
172009,,.40000001,,0,0,1,
172010,.104,.051023901,.17990534,2,0,0,
172011,,.13333778,.41413742,0,0,0,
172012,,.366963,.17071101,0,0,0,
172013,,.40000001,,0,0,1,
172014,,.31,.31407294,2,0,1,
172015,.107,.248,.60672712,2,1,0,1070
172016,,.35189283,,0,0,0,
172017,.127,.40000001,.41000003,0,1,0,1270
172018,,.27214816,,0,0,1,
172019,,,.35730627,0,0,0,
172020,.12,.219,.92403555,2,1,0,1200
172021,,.2105453,,0,0,0,
172022,,,.56512237,0,0,1,
172023,.113,.34,.32728335,0,1,1,-10000
172024,,.37900001,.26267254,0,0,0,
172025,,.096548706,.4128136,1,0,0,
172026,,,.11117738,0,0,1,
172027,,,,0,0,0,
172028,.108,.060284685,,0,0,1,
172029,.107,.093306854,.2978631,1,0,0,
172030,,.32264739,,0,0,1,
172031,.116,.019379521,.062737852,1,0,0,
172032,.101,.17,,2,1,0,1010
172033,,.15099999,,0,0,0,
172034,,.15908191,.075341783,0,0,0,
172035,.108,,,1,1,0,1080
172036,,.40255219,.43350783,2,0,1,
172037,,.13333778,.04261902,0,0,0,
172038,,.25,.70653337,0,0,0,
172039,,.3327947,.47287995,0,0,0,
172040,,.308,.16210748,0,0,1,
172041,.126,.21461792,.18424495,3,1,0,1260
172042,,.73000002,.63308328,0,0,0,
172043,,.40000001,.2709738,0,0,0,
172044,.123,.016000001,.040239502,2,0,0,
172045,.114,.17,.062387764,3,0,0,
172046,,.25642264,.21510692,0,0,1,
172047,,.11785869,.17711279,0,0,0,
172048,,1,,3,0,0,
172049,,.40000001,.69560552,1,0,0,
172050,.12,.066,.1171797,0,0,0,
172051,.104,.08369913,.039353844,2,0,0,
172052,,.31258395,,0,0,1,
172053,,.40000001,,1,0,0,
172054,.12,.22326908,.253075,0,1,0,1200
172055,,.40000001,.13827823,0,0,0,
172056,,1,.72201449,3,0,1,
172057,,.23403424,,0,0,0,
172058,,.22351426,.61995929,0,0,0,
172059,,.40000001,,0,0,0,
172060,,.27415821,.18255362,3,0,0,
172061,,.18302053,,0,0,0,
172062,,.074980229,,0,0,0,
172063,,,,0,0,0,
172064,,.1490819,,0,0,0,
172065,,.097296081,,0,0,0,
172066,,,.43558943,0,0,0,
172067,.119,.094999999,.32190689,2,0,0,
172068,,.80469847,.078990288,0,0,1,
172069,,,.22666457,0,0,0,
172070,,.30399999,,0,0,0,
172071,,.12,.10356526,0,0,0,
172072,,.30500001,.31031635,0,0,1,
172073,.104,.061587438,.1171797,0,0,0,
172074,.084,.18140484,.23787165,2,1,0,840
172075,.113,.024680749,.040020689,0,0,0,
172076,,.40000001,.22856911,0,0,0,
172077,,.27214816,.077647917,0,0,1,
172078,,.38521227,,0,0,0,
172079,,,,0,0,1,
172080,,0,.40344244,0,0,0,
172081,.111,.27214816,.057947788,0,0,0,
172082,.096,.19,,0,1,0,960
172083,.088,.10765065,.15958749,0,1,0,880
172084,,.33553213,.30213785,0,0,0,
172085,,.27214816,.38413036,0,0,0,
172086,,.1129808,.21555915,0,0,0,
172087,.126,.30000001,,0,1,0,1260
172088,,1,,0,0,0,
172089,,.38,.095905043,0,0,1,
172090,,.075000003,.062737852,2,0,0,
172091,.115,.18302053,,1,1,0,1150
172092,,.28400001,,0,0,0,
172093,.124,.34200001,.18255362,0,1,1,-10000
172094,,.34400001,.15432855,0,0,0,
172095,,.27214816,.25104281,3,0,0,
172096,,.11203716,.29068866,1,0,0,
172097,.126,.19,.21473575,0,1,0,1260
172098,.128,.16604096,.27791244,2,1,0,1280
172099,,.38999999,,0,0,1,
172100,.094,.075000003,.02,2,0,0,
172101,,.13659234,.33198878,3,0,1,
172102,,.23199999,.20153826,3,0,0,
172103,,.19985913,,0,0,0,
172104,,,.7235418,0,0,0,
172105,,.070019588,,0,0,0,
172106,,.37864348,,0,0,0,
172107,,.15908191,.16559145,0,0,0,
172108,,.38699999,.22316578,0,0,0,
172109,,.056120936,.1194289,0,0,0,
172110,.082,.31485963,.40606663,0,1,0,820
172111,,.5890277,.31407294,0,0,0,
172112,.112,.12095395,.15959963,2,1,0,1120
172113,,.40000001,,1,0,1,
172114,,.2,.059999999,1,0,0,
172115,,1,,0,0,0,
172116,.106,.152,.1260923,0,1,0,1060
172117,,.085462399,.27837208,0,0,0,
172118,.068,.63499999,.32343769,1,1,0,680
172119,,.40000001,.46825749,0,0,1,
172120,.046,.023,.31322363,0,0,0,
172121,.113,.22403423,.1171797,0,1,0,1130
172122,,.65822309,,0,0,0,
172123,.108,.19033688,.18255362,2,1,0,1080
172124,,.23403424,.45000002,0,0,0,
172125,,.45300001,.42669469,0,0,0,
172126,.11,.07604631,.062737852,3,0,0,
172127,,.28894964,,0,0,0,
172128,.079,.023499342,.062737852,0,0,0,
172129,,.092148066,.88693053,2,0,0,
172130,,.37599999,,0,0,0,
172131,,.017566411,,1,0,0,
172132,,0,.087648697,0,0,1,
172133,.109,.11784363,.17,0,1,1,-10000
172134,.105,.27214816,.12916666,0,1,0,1050
172135,,.16610092,.22528131,0,0,1,
172136,,.033098456,,0,0,0,
172137,.084,.13333778,.055023666,2,0,0,
172138,,.39751983,.28247544,0,0,1,
172139,,,,0,0,0,
172140,,0,,0,0,0,
172141,.058,.35499999,.13082798,0,1,0,580
172142,,.088072479,,0,0,0,
172143,,.18302053,.39693519,3,0,0,
172144,,.40000001,.42230761,0,0,0,
172145,,.40000001,,0,0,0,
172146,.093,.23403424,.20902945,3,1,0,930
172147,,.68000001,.082884908,0,0,0,
172148,,,.13132009,0,0,0,
172149,,.40000001,.31028885,0,0,1,
172150,,.31,,3,0,0,
172151,,.27000001,.21924928,0,0,0,
172152,,.20999999,.18444462,0,0,0,
172153,.081,.029999999,.095270127,0,0,0,
172154,,,,0,0,1,
172155,,.23,.13718861,3,0,0,
172156,,.34999999,.21946712,0,0,1,
172157,,.80291146,.16274512,0,0,0,
172158,,.40000001,.19727485,1,0,1,
172159,.126,.12925133,.14859737,0,1,0,1260
172160,,.23403424,.1260923,0,0,0,
172161,.078,.026449796,.029999999,0,0,0,
172162,,.40000001,.24781503,0,0,0,
172163,,.34278339,.46025643,0,0,0,
172164,.104,.31900001,,0,1,1,-10000
172165,.08,.30000001,,1,1,1,-10000
172166,,,,0,0,1,
172167,,.75855744,,0,0,0,
172168,.127,.19310249,,0,1,0,1270
172169,.117,.029579135,.15405174,0,0,0,
172170,.11,.25105098,.96640384,0,1,0,1100
172171,,.068226933,.095270127,1,0,0,
172172,.114,.20999999,.24886994,0,1,0,1140
172173,,.069004573,.31407294,2,0,0,
172174,,.139,.22845483,1,0,0,
172175,,.29553592,,0,0,1,
172176,.121,.34999999,.19681874,0,1,1,-10000
172177,,.59593379,.11117738,2,0,0,
172178,.05,.075000003,.1173344,1,1,0,500
172179,,.15908191,.32191515,2,0,0,
172180,.113,.036854807,.09172672,2,0,0,
172181,,.16867961,.79874104,2,0,0,
172182,,0,.48510689,0,0,0,
172183,,,.48674566,0,0,0,
172184,,.77091885,.6770063,0,0,1,
172185,,.22403423,.30002484,0,0,0,
172186,,.02,.050000001,2,0,0,
172187,.057,.2,,0,1,0,570
172188,,.44100001,.49999994,0,0,0,
172189,,.47,.52981961,2,0,0,
172190,,.27000001,.41538456,0,0,1,
172191,.114,.22351426,.066163749,0,0,1,
172192,,0,.11056088,0,0,0,
172193,.099,.23999999,,0,1,0,990
172194,.074,.027489042,.02,0,0,0,
172195,,.31,.33257252,2,0,1,
172196,.113,.33847341,.41192973,1,1,0,1130
172197,,.40000001,.21232195,0,0,0,
172198,.125,.094545037,,0,0,1,
172199,,.271,.15881237,0,0,0,
172200,,.19400001,.12768586,0,0,0,
172201,.07,.076116011,,0,1,0,700
172202,,.30000001,,2,0,0,
172203,,.28999999,.23558737,0,0,0,
172204,,.27214816,.4495711,3,0,0,
172205,,1,.49633843,2,0,0,
172206,,.34968349,,0,0,0,
172207,,.40000001,,2,0,0,
172208,.083,.069470838,.17,0,0,0,
172209,,,.63183993,0,0,0,
172210,,.41999999,.20053986,0,0,0,
172211,,.88999999,.63308328,0,0,0,
172212,,.29694629,.2,0,0,0,
172213,,.22403423,.44422472,0,0,0,
172214,,.40000001,,3,0,0,
172215,,1,.42230761,0,0,0,
172216,,.30000001,,0,0,1,
172217,,.32946032,.21555637,0,0,0,
172218,.111,.13582441,.095270127,0,0,0,
172219,,1,,0,0,0,
172220,.12,.0000127138,.020847509,2,0,0,
172221,,.40200001,.18255362,2,0,0,
172222,.103,.031108664,.14179623,0,0,0,
172223,.105,.005476045,.27787909,1,0,0,
172224,,.34,.26451054,0,0,1,
172225,,.22053735,.12916666,3,0,1,
172226,,.12477554,.17399429,0,0,1,
172227,.086,.2,.43267295,0,1,0,860
172228,.124,.2,,0,1,0,1240
172229,,.22403423,.053172633,0,0,0,
172230,.104,.2,.31029922,0,1,0,1040
172231,.124,.28,.14418434,0,1,0,1240
172232,,.31,.22397803,2,0,0,
172233,.068,.58635324,,0,1,1,-10000
172234,,.54000002,,0,0,0,
172235,,1,,0,0,0,
172236,,.37054151,.19920456,0,0,0,
172237,,.27214816,.46739495,1,0,0,
172238,,.41,.19266768,0,0,0,
172239,,.40000001,,0,0,0,
172240,.112,.36122194,.40606663,0,1,1,-10000
172241,,.22403423,.44029143,0,0,1,
172242,,.080209427,.33257252,1,0,0,
172243,,.25674704,.23369993,1,0,0,
172244,,.40000001,.084419943,0,0,1,
172245,.11,.0076772319,.062737852,3,0,0,
172246,,.25672567,.19920456,3,0,0,
172247,,.42699999,.34020263,1,0,0,
172248,,0,.47605467,0,0,1,
172249,,.18000001,.25754771,3,0,0,
172250,,.1794913,.16274512,0,0,0,
172251,,.34999999,.45428529,2,0,1,
172252,,.294,.30411491,0,0,0,
172253,,,,3,0,1,
172254,,.12836829,.22720037,0,0,0,
172255,,.28214818,.24830779,0,0,0,
172256,.12,.12031734,,1,0,0,
172257,,.40000001,.22,0,0,0,
172258,.115,.32397509,.2091102,2,1,0,1150
172259,.064,.48800001,.30646884,3,1,0,640
172260,,.33000001,.72610748,3,0,1,
172261,,.20554435,.20999999,0,0,0,
172262,.116,.23,.11,0,0,0,
172263,,1,,1,0,0,
172264,,.10239832,.63308328,2,0,0,
172265,,0,.7276172,1,0,0,
172266,,.28214818,.21391666,1,0,1,
172267,,.3925522,.45364848,0,0,1,
172268,,.40000001,.3037135,0,0,0,
172269,,.3925522,,0,0,1,
172270,.073,1.4066900e-22,,0,0,0,
172271,.111,.07,.062737852,0,0,0,
172272,,0,.46025643,0,0,0,
172273,,.33901274,,0,0,0,
172274,.128,.73683476,.22582583,0,1,1,-10000
172275,.063,.574,,0,1,1,-10000
172276,,.12801428,.33257252,0,0,0,
172277,.12,0,,3,0,0,
172278,,.28214818,,0,0,0,
172279,,0,,1,0,0,
172280,,.40000001,.33257252,0,0,0,
172281,,.38091454,.10354748,0,0,0,
172282,,.22,.2584874,0,0,0,
172283,,.60224706,.16274512,1,0,0,
172284,,.32995024,.22803926,0,0,0,
172285,,.22823982,.22738798,0,0,0,
172286,,.22403423,.94364774,1,0,0,
172287,.105,.075000003,.02,0,0,0,
172288,,.012487463,.3102828,0,0,0,
172289,.057,.19516005,.76449239,0,1,0,570
172290,.117,.13,.70395511,2,1,1,-10000
172291,,.10714405,.7857669,2,0,0,
172292,.115,.12333779,.02,3,0,0,
172293,.116,.085647389,.087163493,0,0,0,
172294,.05,.050000001,,3,1,0,500
172295,.082,.92081338,.28521085,0,1,0,820
172296,,.87699997,,1,0,1,
172297,,.41800001,.2627458,0,0,0,
172298,,.49504748,.31407294,2,0,0,
172299,,.40000001,.35901815,0,0,0,
