id,sex,employment,marital,income,social3
185677,1,employed,1,14270,0
185678,0,retired,1,4667,0
185679,0,student,0,0,.86080718
185680,1,employed,1,10681,.31184059
185681,1,retired,0,8148,.18362151
185682,0,employed,1,35125,.29090711
185683,1,employed,1,8814,.53410178
185684,0,unemployed,0,23323,.951262
185685,1,employed,1,17308,0
185686,0,student,0,0,.75697547
185687,1,employed,1,13735,0
185688,1,employed,1,8202,.49025765
185689,0,student,0,22019,.763152
185690,1,employed,0,78564,0
185691,0,employed,1,7693,.50050282
185692,0,student,0,0,.96118611
185693,1,employed,1,15433,.75082743
185694,1,employed,0,6876,.67190081
185695,1,employed,1,6909,.81470901
185696,1,retired,1,13021,0
185697,1,employed,1,15312,0
185698,1,employed,0,10664,.48470712
185699,1,student,0,0,.22659713
185700,1,retired,1,4484,.35486278
185701,1,student,0,0,.03747043
185702,1,employed,1,18859,.1048355
185703,1,student,0,0,.90065598
185704,0,employed,1,4389,.90286171
185705,1,student,0,0,.54980248
185706,1,employed,1,20669,.79799974
185707,1,unemployed,1,39375,.71086514
185708,1,student,0,7701,.54634005
185709,1,student,0,6069,.82983994
185710,1,unemployed,0,68899,0
185711,1,retired,1,1702,.22117993
185712,1,employed,1,43470,.24744645
185713,0,employed,0,10112,.23819175
185714,0,employed,1,4953,.38048816
185715,1,employed,1,8908,.78071308
185716,1,employed,1,11404,0
185717,1,student,0,15986,.029137328
185718,1,unemployed,1,11448,.56778002
185719,1,employed,1,13009,.92554784
185720,0,employed,0,19235,.59759086
185721,0,retired,1,3256,.33765084
185722,1,employed,1,18033,0
185723,1,student,0,0,.94428444
185724,1,employed,1,7901,.69569075
185725,1,employed,1,7762,.85127336
185726,1,employed,0,33473,.18829928
185727,1,employed,1,7587,.86341876
185728,1,student,0,0,.89150661
185729,1,employed,1,19048,.5898878
185730,0,employed,1,6522,.58137387
185731,1,employed,0,11048,.81022489
185732,0,employed,1,41937,.61148691
185733,0,unemployed,0,0,0
185734,1,student,0,14175,0
185735,1,unemployed,1,52056,.69543129
185736,1,employed,1,14726,0
185737,1,employed,1,44594,.23795995
185738,1,employed,1,15116,.55576682
185739,1,employed,0,46148,.39892069
185740,1,retired,0,19403,.28289148
185741,1,employed,1,7880,0
185742,1,student,0,0,.1350252
185743,1,student,0,12372,.9658618
185744,0,employed,1,18383,.81731117
185745,1,unemployed,1,0,.68064016
185746,1,employed,1,26473,.9685716
185747,1,employed,1,50122,.82595402
185748,1,student,0,0,.7478056
185749,1,student,0,0,.84858793
185750,0,retired,1,3110,.24313951
185751,0,employed,0,15000,0
185752,1,student,1,11669,.93823034
185753,0,employed,0,7050,.040532213
185754,1,retired,1,7866,0
185755,1,employed,1,10654,0
185756,1,employed,1,18141,.014769166
185757,1,employed,0,14307,.15326126
185758,1,employed,1,9181,.54220313
185759,1,retired,1,90715,.0037318612
185760,0,student,0,25229,.16313475
185761,0,employed,1,6639,.57085037
185762,1,student,0,0,.81328517
185763,0,retired,1,9186,.23200002
185764,0,employed,1,6561,.12122469
185765,1,student,1,0,.31893146
185766,1,employed,1,6536,.57971871
185767,0,employed,1,7721,.50936264
185768,1,employed,1,18940,.50455016
185769,1,retired,1,15512,0
185770,0,unemployed,1,0,.93107224
185771,0,retired,1,2673,.24807701
185772,1,employed,1,27930,.51296288
185773,0,retired,1,107049,.26690966
185774,1,employed,1,12625,.57404333
185775,1,unemployed,1,9451,.50936455
185776,0,employed,1,15796,0
185777,1,student,0,12382,.83344609
185778,1,employed,1,10479,.39380366
185779,1,employed,1,31976,.77982146
185780,1,unemployed,1,12838,.74530387
185781,1,employed,1,31984,.51809913
185782,0,employed,1,6715,.15252131
185783,1,employed,1,12723,.40214568
185784,0,unemployed,1,0,0
185785,0,employed,1,5134,.56447929
185786,1,employed,1,9342,.55140531
185787,1,student,0,0,.046377432
185788,1,employed,0,6687,0
185789,1,employed,1,22309,0
185790,1,employed,1,43793,.40575325
185791,0,student,0,3687,.99754828
185792,1,employed,1,6853,.5284279
185793,1,employed,0,6674,.4767608
185794,1,employed,1,20948,.24736908
185795,0,employed,1,34961,.57197744
185796,1,employed,1,28329,0
185797,0,employed,1,12589,0
185798,0,employed,1,13056,.272764
185799,1,employed,1,6363,.80352622
185800,1,student,0,7489,.94612342
185801,0,employed,0,13474,.72375846
185802,1,employed,1,12741,.56399882
185803,1,student,1,0,.21064837
185804,1,unemployed,1,0,.58691043
185805,1,unemployed,0,0,.6199792
185806,0,retired,1,6563,.15174747
185807,0,unemployed,1,13029,.19222523
185808,1,employed,1,8452,.070679434
185809,1,employed,1,7307,.55608404
185810,1,employed,1,7102,.51079398
185811,1,unemployed,1,6581,.94193083
185812,1,retired,1,18416,.27122271
185813,1,employed,1,19720,.40125278
185814,1,employed,1,72649,.79704154
185815,1,employed,0,7277,.066686787
185816,1,student,0,16034,.38014892
185817,1,retired,1,6347,0
185818,1,unemployed,1,16588,.85703379
185819,1,student,0,0,.26754689
185820,1,retired,0,26762,0
185821,1,employed,0,17040,.52003092
185822,0,employed,0,6003,.44757295
185823,1,retired,0,104346,0
185824,1,employed,1,5793,0
185825,1,employed,0,15970,.58061463
185826,1,employed,0,50232,.57049799
185827,0,unemployed,1,0,.68109041
185828,0,employed,0,13805,.40659341
185829,0,employed,1,10217,0
185830,0,employed,0,11982,.8235051
185831,0,employed,0,24886,0
185832,0,employed,0,30478,0
185833,1,student,0,22968,.86402273
185834,1,employed,1,6981,.74772638
185835,1,unemployed,0,10280,.46538955
185836,0,employed,1,4222,.24179949
185837,1,unemployed,1,0,.28652018
185838,1,employed,0,6281,0
185839,1,employed,1,21713,.65487438
185840,1,student,0,0,.58684981
185841,1,employed,1,12774,.70455742
185842,1,employed,0,11553,.68124503
185843,1,employed,1,18515,.93251431
185844,1,employed,1,312533,.46678054
185845,0,employed,1,7515,.52149761
185846,1,employed,1,5606,.31488544
185847,1,employed,1,6934,.82014477
185848,0,retired,1,18401,0
185849,0,student,0,0,.99765486
185850,1,employed,1,50616,0
185851,1,employed,0,12645,0
185852,0,employed,1,12874,.57660139
185853,0,unemployed,1,0,0
185854,0,employed,1,9550,.020655397
185855,1,employed,0,9104,.47407764
185856,1,employed,1,13130,.78610826
185857,0,employed,0,35948,.97717249
185858,1,student,0,0,.32182398
185859,1,unemployed,0,0,.10309772
185860,1,employed,1,6666,0
185861,1,employed,1,12125,.51070166
185862,1,student,0,0,.86750948
185863,0,employed,1,5072,.57952917
185864,1,student,0,0,.97573364
185865,1,retired,1,21645,.31103069
185866,1,employed,1,113279,0
185867,1,employed,1,7340,.9336651
185868,1,employed,1,20706,.75906736
185869,1,employed,0,5777,0
185870,1,employed,1,40765,.91594261
185871,1,employed,1,9136,.65408087
185872,1,employed,0,21970,.67367321
185873,0,employed,1,132097,.7421245
185874,0,unemployed,0,0,.7902807
185875,1,employed,1,21677,.56650108
185876,1,employed,1,11253,0
185877,0,employed,1,46084,.51045233
185878,1,student,0,0,.58962351
185879,1,employed,1,6685,.36542192
185880,1,student,0,0,.85033393
185881,1,employed,1,45345,.19651452
185882,0,employed,0,9381,.90921015
185883,1,retired,1,27930,.22218296
185884,1,unemployed,0,11226,.86856443
185885,0,retired,0,5167,.0035887461
185886,1,employed,1,11774,0
185887,1,employed,0,16655,0
185888,1,student,0,0,.38268152
185889,0,retired,1,2613,0
185890,1,employed,1,12644,.61313277
185891,1,student,0,9993,0
185892,0,employed,1,14924,.79554623
185893,1,employed,1,29444,.39472705
185894,1,employed,1,30032,0
185895,0,employed,1,22204,.87611699
185896,1,employed,0,6274,.50037777
185897,1,employed,0,227571,.5735532
185898,1,retired,1,21085,.39500302
185899,1,employed,1,6507,.66702616
185900,1,employed,0,5935,.64538819
185901,1,employed,0,6340,.53759176
185902,1,employed,1,18574,.51205105
185903,0,employed,1,15532,0
185904,1,employed,1,40705,.70524496
185905,1,employed,1,245017,.77769434
185906,1,employed,1,14308,.24058764
185907,1,employed,0,19243,.6469214
185908,0,employed,1,38693,0
185909,0,employed,0,6549,.85037804
185910,1,student,0,0,.90188712
185911,1,employed,1,54053,.74618781
185912,1,student,0,0,.84885204
185913,1,retired,1,4659,.33743951
185914,1,employed,1,12680,.48464805
185915,1,employed,1,12905,.5780592
185916,0,employed,1,9148,0
185917,1,employed,1,10162,.52852118
185918,1,employed,1,18958,.80869913
185919,1,student,0,0,.95486128
185920,0,employed,1,6473,0
185921,1,employed,0,9569,.41717839
185922,1,retired,1,5209,0
185923,1,employed,1,6361,0
185924,1,student,0,0,0
185925,1,employed,0,7083,.52892131
185926,1,employed,1,8287,.77876008
185927,1,retired,1,11764,0
185928,1,student,1,0,.27520254
185929,1,employed,1,42561,.045728408
185930,0,employed,1,20798,.77706158
185931,0,employed,1,6431,.73926264
185932,0,employed,1,4426,.11376746
185933,1,unemployed,1,0,.60479194
185934,1,student,0,0,.60914117
185935,1,retired,1,8834,.28928798
185936,1,employed,1,26109,.0029300617
185937,0,employed,1,5307,.50662369
185938,1,employed,1,8015,.68673521
185939,0,employed,0,22212,.37217957
185940,1,unemployed,1,11159,.074575692
185941,1,employed,1,117553,.77380872
185942,1,employed,0,12451,0
185943,1,student,0,6152,.12201177
185944,1,employed,0,38936,.17606933
185945,0,retired,1,18337,0
185946,1,unemployed,0,0,.90293479
185947,0,employed,1,13037,.021118863
185948,0,student,0,5279,.87748224
185949,1,employed,0,87103,0
185950,0,student,0,0,.97447324
185951,0,retired,0,4239,0
185952,1,student,0,8481,.74204713
185953,1,student,0,19839,.92199278
185954,0,retired,1,8237,.056371488
185955,1,student,1,0,.61918533
185956,1,employed,1,8926,0
185957,1,employed,0,24075,.546287
185958,1,employed,1,24835,.051417746
185959,0,employed,1,5303,.53821307
185960,1,employed,1,7194,.64121872
185961,1,retired,0,5770,.14542797
185962,0,employed,0,10119,.67888546
185963,1,unemployed,1,45764,.96980363
185964,1,employed,1,22139,0
185965,1,employed,0,7286,.14759682
185966,0,unemployed,1,0,.076081067
185967,1,employed,1,5839,.11463838
185968,1,employed,1,11636,.79605097
185969,0,unemployed,1,42429,.055076607
185970,1,employed,1,10181,0
185971,1,unemployed,1,9599,.71266603
185972,0,unemployed,0,0,.24476968
185973,1,employed,1,38421,.86135292
185974,1,employed,1,8896,.69263428
185975,1,employed,1,61298,.011762004
185976,1,employed,1,8009,0
185977,0,employed,1,6871,.63033456
185978,0,student,0,0,.82423216
185979,0,employed,1,13279,0
185980,1,retired,1,11334,.28038961
185981,1,student,0,0,.72293258
185982,0,unemployed,0,10662,.27557054
185983,0,employed,0,11935,.25524887
185984,1,employed,0,11213,0
185985,1,employed,1,7587,.50547838
185986,1,employed,1,34232,.50847173
185987,0,employed,1,10534,.51016939
185988,1,employed,1,12701,.012650983
185989,1,employed,1,11588,.585208
185990,1,employed,1,11874,.90600377
185991,1,employed,1,51621,.72482556
185992,1,employed,1,19540,.4011831
185993,1,employed,1,16775,.52304852
185994,1,unemployed,1,0,.55362993
185995,1,unemployed,1,0,0
185996,1,student,1,0,.78613746
185997,0,retired,1,5708,.20804445
185998,1,student,0,0,.98352486
185999,0,employed,1,21218,.7487092
186000,1,retired,0,2511,.034848224
186001,1,employed,1,15996,.71591377
186002,1,employed,0,21196,.75449723
186003,1,employed,1,298024,.63079876
186004,0,student,0,38905,0
186005,0,employed,1,8834,.64352709
186006,1,employed,0,19760,.58439893
186007,1,employed,1,21607,.13797612
186008,0,employed,1,10660,.64581013
186009,1,employed,0,10094,.54134381
186010,0,employed,0,7207,.22992475
186011,1,employed,1,9241,0
186012,1,employed,1,9721,0
186013,1,employed,1,7359,.1675362
186014,0,retired,1,3027,0
186015,1,employed,1,80508,.45242274
186016,0,employed,1,12310,.55418658
186017,1,employed,1,17088,.62157989
186018,1,employed,0,8174,.77433604
186019,1,retired,1,4196,0
186020,1,employed,1,11476,0
186021,0,unemployed,1,0,.57535577
186022,1,employed,1,8804,.59752148
186023,1,unemployed,1,8688,.92980629
186024,1,employed,1,7365,.58425385
186025,1,employed,0,21539,.65779954
186026,1,employed,0,9338,.027581243
186027,1,student,1,0,.83899075
186028,1,student,0,2837,.90086037
186029,0,employed,1,46935,.58202749
186030,1,student,0,0,.87173879
186031,1,employed,1,9644,0
186032,1,employed,1,7567,.95998144
186033,1,unemployed,0,28019,.82766289
186034,1,retired,1,5544,0
186035,0,retired,0,8519,.12868167
186036,0,employed,1,13183,.64508718
186037,1,employed,0,6452,.39417017
186038,0,student,0,0,.1770412
186039,1,employed,0,13893,.60962713
186040,1,employed,1,6788,.63631374
186041,1,employed,1,7867,.75568873
186042,0,employed,1,6046,0
186043,1,employed,1,14882,.65991449
186044,0,employed,1,47314,0
186045,1,employed,1,6841,.12365156
186046,1,student,0,0,.75476581
186047,1,employed,1,15411,.32200316
186048,0,employed,1,8467,0
186049,1,student,0,5224,.29416302
186050,1,employed,1,17412,.55926776
186051,0,employed,1,35075,.56506705
186052,1,employed,0,32524,.16995303
186053,0,employed,1,29537,.72410649
186054,1,employed,1,27700,.54438299
186055,1,employed,0,17588,.083885223
186056,1,student,1,0,.95687008
186057,1,employed,1,5657,.63699728
186058,1,student,0,19900,.97511244
186059,1,employed,1,8757,.34557867
186060,1,employed,0,22589,.044060167
186061,1,student,0,15340,.87093943
186062,1,employed,1,11855,.75024241
186063,1,unemployed,0,0,.88977623
186064,1,employed,1,6719,.52279401
186065,1,employed,1,23039,.19658837
186066,1,student,0,3386,.7931751
186067,0,student,1,14806,.65509331
186068,1,employed,1,8282,0
186069,1,employed,1,44826,.43387267
186070,1,retired,1,57104,0
186071,1,employed,1,7859,.31822833
186072,1,employed,0,8234,.82778412
186073,1,employed,1,8899,.94921905
186074,1,employed,0,20401,.43170565
186075,1,employed,1,11583,.24989919
186076,1,employed,1,11408,.692101
186077,1,retired,0,15441,.24276868
186078,1,employed,0,18643,.39546755
186079,1,employed,0,8002,.32779098
186080,1,employed,1,22769,.61288452
186081,1,student,0,0,.36911526
186082,1,student,0,0,.83807904
186083,1,retired,0,5195,.22265646
186084,1,employed,1,9636,.95137119
186085,1,employed,0,466271,0
186086,0,retired,0,5868,.37534687
186087,1,employed,1,13642,.054059919
186088,0,student,0,0,.94952214
186089,1,employed,0,16544,.49185225
186090,0,employed,1,5077,.51104486
186091,1,employed,0,16278,.15714011
186092,1,employed,0,7699,.62503064
186093,1,employed,0,5386,.29184642
186094,0,retired,1,5224,0
186095,1,student,1,15747,.87983787
186096,1,unemployed,1,0,.38328695
186097,1,student,0,6393,.67356229
186098,1,employed,1,20688,.1230889
186099,0,student,0,23106,.9164843
186100,1,student,0,0,.7882244
186101,1,employed,0,340855,.21481764
186102,1,student,0,12091,.95224226
186103,0,retired,1,15227,.28343025
186104,1,student,0,0,0
186105,1,student,0,0,.77021354
186106,1,employed,1,14349,0
186107,1,employed,1,9189,.36587054
186108,1,employed,1,8227,.57178748
186109,0,unemployed,1,0,.50635481
186110,1,employed,1,8473,.64063525
186111,1,employed,1,8695,.7045058
186112,1,employed,1,9540,.61589915
186113,1,employed,1,31067,.62142873
186114,1,employed,1,177107,0
186115,1,employed,1,8812,.52678859
186116,1,employed,1,20395,.1725322
186117,0,retired,1,10649,.12216346
186118,1,student,0,21777,.89814258
186119,1,student,0,0,.57662749
186120,1,employed,1,6751,.70609087
186121,1,unemployed,1,16978,0
186122,1,student,0,0,.95242375
186123,1,employed,0,7341,.11263949
186124,1,employed,1,6920,.043814477
186125,0,unemployed,1,0,.52663279
186126,0,employed,1,6218,.52484578
186127,1,employed,0,8670,.62576592
186128,1,employed,1,20756,.15028703
186129,1,employed,1,5927,.79331583
186130,1,employed,0,8628,.63869542
186131,1,student,0,0,.090030767
186132,0,employed,1,13453,.16821289
186133,1,retired,1,5610,.30547184
186134,1,student,0,107089,.72766268
186135,0,employed,1,13402,.16970855
186136,1,employed,1,16501,.79275358
186137,1,employed,1,6167,.78364551
186138,1,employed,0,286525,0
186139,1,unemployed,0,21440,.068149105
186140,1,student,0,4662,.93189478
186141,1,retired,1,7452,.3944084
186142,1,employed,1,84695,.55990213
186143,1,employed,0,10630,.087629415
186144,1,student,0,0,.94987065
186145,1,employed,1,5608,.52653116
186146,1,employed,1,37032,.72684824
186147,1,employed,1,7964,.58876377
186148,1,student,1,0,.63381988
186149,1,retired,1,5086,.2495842
186150,1,employed,0,103522,.14948356
186151,1,retired,0,1522,.1041204
186152,1,employed,1,8121,.080683559
186153,0,student,0,0,.45418721
186154,0,employed,1,4641,.31585264
186155,1,retired,1,9038,0
186156,1,employed,1,7665,.63887894
186157,1,employed,1,18381,.69369173
186158,0,unemployed,1,0,.27710149
186159,0,employed,1,6100,.50776041
186160,1,student,0,0,.97451955
186161,1,employed,1,8041,.50005752
186162,1,student,0,0,.95653117
186163,1,employed,1,13804,0
186164,0,unemployed,1,0,.62747359
186165,1,employed,0,6705,0
186166,0,unemployed,1,20237,.30012986
186167,1,employed,1,9693,.13617641
186168,1,employed,1,8789,.95467359
186169,1,employed,1,7924,.42753977
186170,1,retired,1,6993,0
186171,0,retired,1,101545,.32626703
186172,1,student,0,0,.32047799
186173,1,employed,1,9026,.71888459
186174,1,employed,1,10064,.59003377
186175,1,employed,0,111938,.29365566
186176,1,employed,1,7161,.61574638
186177,1,employed,1,9298,0
186178,1,employed,1,51052,0
186179,1,employed,0,13940,.52550167
186180,1,student,0,0,.37532067
186181,0,employed,1,100030,.85610777
186182,0,unemployed,0,42303,.63248903
186183,0,employed,1,49470,0
186184,0,employed,1,12446,.8186264
186185,0,employed,0,13462,.089189172
186186,1,student,0,0,0
186187,0,employed,1,6110,.58040267
186188,1,employed,0,25934,.97295523
186189,1,retired,1,3548,.18054143
186190,1,employed,0,20512,.65471381
186191,1,student,0,4068,.77638179
186192,1,employed,1,12576,.48729807
186193,0,unemployed,1,8379,0
186194,1,retired,0,3997,.09570621
186195,1,unemployed,1,23998,.60720205
186196,1,employed,1,6100,.63246495
186197,1,student,0,0,.91628128
186198,1,student,1,0,.78637469
186199,1,student,1,0,.8804422
186200,1,employed,0,7005,0
186201,0,employed,0,27155,0
186202,1,unemployed,1,11173,.75028294
186203,1,student,0,0,.013785288
186204,1,employed,1,7437,.15747958
186205,1,employed,0,14857,.8243525
186206,1,student,0,0,.8527087
186207,1,employed,1,28607,.42815793
186208,0,employed,1,15394,.0053655249
186209,1,student,0,0,.91125917
186210,0,employed,1,13463,.51380765
186211,1,employed,1,10462,.75518161
186212,0,unemployed,1,9768,0
186213,1,retired,1,4136,.29950839
186214,1,employed,0,6502,.50083691
186215,1,employed,1,78646,.86077654
186216,1,retired,1,11331,0
186217,0,employed,0,5185,0
